Robes: 1
bastards: 1
Before: 7
parents: 1
sinn: 1
spy: 2
boy: 16
high: 9
arbitrement: 1
behind: 5
bow: 3
suitors: 1
pursued: 1
bog: 1
loses: 2
Whiles: 2
savage: 1
auspicious: 1
control: 2
chance: 5
Ursa: 1
wheel: 4
raised: 2
ldst: 2
curses: 1
sol: 1
nature: 36
several: 2
earth: 6
acknowledge: 2
unfortunate: 1
Along: 1
alack: 3
cunning: 4
quarrel: 5
handles: 1
stool: 1
vary: 1
advanced: 1
Friends: 1
Commend: 1
pains: 1
insolent: 1
begot: 2
pilgrimage: 1
dependants: 2
Never: 5
lechers: 1
horrible: 2
ponder: 1
drawn: 5
deny: 4
draws: 1
stopp: 1
knees: 1
extremity: 2
stood: 5
miserable: 1
Britain: 2
compeers: 1
morning: 1
pleasure: 7
masts: 1
Hadst: 2
tarry: 3
horse: 12
lords: 6
autumn: 1
conditions: 2
lusty: 2
cheques: 1
pities: 1
Such: 5
Coming: 1
curtains: 1
sue: 1
sun: 5
cross: 1
undistinguish: 1
serving: 1
ports: 2
pitied: 2
CORDELIA: 42
moulds: 1
sub: 1
plainly: 1
offensive: 1
degree: 2
discord: 1
incense: 2
packings: 1
tenth: 1
once: 9
key: 3
horns: 1
prize: 2
Herald: 6
bending: 2
doing: 2
sing: 2
hire: 1
divinity: 1
mortar: 1
throne: 1
prisoners: 2
Drawing: 1
murderers: 1
Peace: 5
behalf: 1
demanding: 1
News: 1
cracked: 1
strokes: 1
figure: 1
kin: 1
compulsion: 1
consumption: 1
mingled: 1
stone: 2
speedily: 2
skirted: 1
Age: 1
What: 82
ones: 3
British: 5
Attendant: 4
General: 1
Give: 21
gentleman: 10
wrath: 3
children: 4
kissing: 1
sight: 11
teeth: 1
weather: 2
Throwing: 2
accents: 1
between: 9
nonny: 1
goal: 1
Remain: 1
guide: 1
rightly: 2
natural: 2
PERSONAE: 1
dreadful: 3
dissuaded: 1
Pardon: 2
beggar: 5
deprived: 2
scared: 1
joys: 1
monsters: 3
bespoke: 1
minces: 1
following: 5
apprehension: 1
BURGUNDY: 8
surgeons: 1
weal: 1
brazed: 1
derive: 1
weak: 3
Attend: 1
distressed: 1
leak: 1
impress: 1
parel: 1
Something: 2
flay: 1
flax: 1
wear: 9
nights: 1
unaccommodated: 1
leap: 2
flat: 1
knaves: 3
pared: 1
place: 24
brazen: 1
Rive: 1
feature: 1
tremble: 1
pelican: 1
courtier: 1
bigger: 1
lead: 7
observation: 1
tired: 1
raggedness: 1
sits: 1
token: 1
Bringing: 1
soothe: 1
When: 40
riotous: 4
miracles: 1
scarce: 7
elements: 1
raineth: 1
seconds: 1
leavetaking: 1
villain: 20
utter: 1
canst: 7
flattery: 1
inched: 1
plain: 9
Keep: 3
argument: 1
should: 38
hags: 1
justice: 7
bourn: 2
flaw: 1
officers: 1
Ripeness: 1
Arraign: 1
natures: 1
Noble: 1
tax: 1
ugly: 1
goes: 9
regards: 1
gods: 25
continents: 1
Advise: 2
testimony: 1
bitch: 1
chanced: 1
person: 4
safe: 4
favours: 1
herself: 4
covering: 1
departure: 1
hedge: 1
towards: 4
lovest: 2
fled: 2
weep: 9
can: 37
Sunshine: 1
hair: 3
ready: 8
acknowledged: 2
cap: 3
cat: 2
sparrow: 1
Unnatural: 1
filthy: 2
said: 7
smooth: 1
illustrious: 1
Strike: 3
fearful: 2
only: 5
plight: 2
cools: 1
fault: 7
motion: 1
interposes: 1
cease: 4
divest: 1
accent: 1
clothes: 2
bites: 1
virtue: 7
mistaking: 1
Welcome: 2
sin: 1
arguments: 1
friend: 19
mowing: 1
bosoms: 1
tune: 1
bastardy: 1
contemned: 1
fathers: 3
comfortless: 1
hereditary: 1
sith: 2
idle: 3
match: 2
ranks: 1
player: 1
